strata,iteration,field,type,id,2022-01-01 01:00:00,2022-01-01 02:00:00,2022-01-01 03:00:00,2022-01-01 04:00:00,2022-01-01 05:00:00,2022-01-01 06:00:00,2022-01-01 07:00:00,2022-01-01 08:00:00
0,2,va_degree,bus,HV2 Bus 353,,,,,-0.0193944583060795,-0.0198941953970961,-3.0688681173602665,-3.134805922811942
0,2,va_degree,bus,HV2 Bus 354,,,,,0.0001629404663424,-0.0001801355823163,-3.252219192120824,-3.3178353302411856
0,2,va_degree,bus,HV2 Bus 355,,,,,0.0001629404663424,-0.0001801355823163,-3.252219192120824,-3.3178353302411856
0,2,va_degree,bus,HV2 Bus 356,,,,,0.0001629404663424,-0.0001801355823163,-3.252219192120824,-3.3178353302411856
0,2,va_degree,bus,HV2 Bus 357,,,,,0.0177265861392774,0.0174088187826732,-3.015019994047357,-3.0803277416561103
0,2,va_degree,bus,HV2 Bus 358,,,,,0.0177265861392774,0.0174088187826732,-3.015019994047357,-3.0803277416561103
0,2,va_degree,bus,HV2 Bus 359,,,,,0.0177265861392774,0.0174088187826732,-3.015019994047357,-3.0803277416561103
0,2,va_degree,bus,HV2 Bus 36,,,,,-0.0281540620600535,-0.0286861020805275,-3.627181500482163,-3.691964415212568
0,2,va_degree,bus,HV2 Bus 360,,,,,0.0177265861392774,0.0174088187826732,-3.015019994047357,-3.0803277416561103
0,2,va_degree,bus,HV2 Bus 361,,,,,-0.023259790223777,-0.0235886859413669,-3.1740990020137634,-3.2401764572016867
0,2,va_degree,bus,HV2 Bus 362,,,,,-0.023259790223777,-0.0235886859413669,-3.1740990020137634,-3.2401764572016867
0,2,va_degree,bus,HV2 Bus 363,,,,,-0.023259790223777,-0.0235886859413669,-3.1740990020137634,-3.2401764572016867
0,2,va_degree,bus,HV2 Bus 364,,,,,-0.023259790223777,-0.0235886859413669,-3.1740990020137634,-3.2401764572016867
0,2,va_degree,bus,HV2 Bus 365,,,,,-0.023259790223777,-0.0235886859413669,-3.1740990020137634,-3.2401764572016867
0,2,va_degree,bus,HV2 Bus 366,,,,,-0.023259790223777,-0.0235886859413669,-3.1740990020137634,-3.2401764572016867
0,2,va_degree,bus,HV2 Bus 367,,,,,-0.023259790223777,-0.0235886859413669,-3.1740990020137634,-3.2401764572016867
0,2,va_degree,bus,HV2 Bus 37,,,,,-0.0281540620600535,-0.0286861020805275,-3.627181500482163,-3.691964415212568
0,2,va_degree,bus,HV2 Bus 38,,,,,-0.0057503584033639,-0.0060187595180833,-3.197138849741048,-3.262850055486275
0,2,va_degree,bus,HV2 Bus 39,,,,,-0.0057503584033639,-0.0060187595180833,-3.197138849741048,-3.262850055486275
0,2,va_degree,bus,HV2 Bus 4,,,,,-0.0142816807149014,-0.0145412929547482,-3.118731544296484,-3.1847992148912048
0,2,va_degree,bus,HV2 Bus 40,,,,,-0.0057503584033639,-0.0060187595180833,-3.197138849741048,-3.262850055486275
0,2,va_degree,bus,HV2 Bus 41,,,,,-0.0057503584033639,-0.0060187595180833,-3.197138849741048,-3.262850055486275
0,2,va_degree,bus,HV2 Bus 42,,,,,-0.0057503584033639,-0.0060187595180833,-3.197138849741048,-3.262850055486275
0,2,va_degree,bus,HV2 Bus 43,,,,,-0.0033082651758067,-0.0034583648867813,-3.225096923438461,-3.2907167205223047
0,2,va_degree,bus,HV2 Bus 44,,,,,-0.0033082651758067,-0.0034583648867813,-3.225096923438461,-3.2907167205223047
0,2,va_degree,bus,HV2 Bus 45,,,,,-0.0033082651758067,-0.0034583648867813,-3.225096923438461,-3.2907167205223047
0,2,va_degree,bus,HV2 Bus 46,,,,,-0.0036904767415685,-0.0038576469353997,-3.0581847318212465,-3.124356709079032
0,2,va_degree,bus,HV2 Bus 47,,,,,-0.0036904767415685,-0.0038576469353997,-3.0581847318212465,-3.124356709079032
0,2,va_degree,bus,HV2 Bus 48,,,,,-0.0036904767415685,-0.0038576469353997,-3.0581847318212465,-3.124356709079032
0,2,va_degree,bus,HV2 Bus 49,,,,,0.0133959584863147,0.0129984928859985,-3.3151393559955937,-3.379451204752023
0,2,va_degree,bus,HV2 Bus 5,,,,,-0.0142816807149014,-0.0145412929547482,-3.118731544296484,-3.1847992148912048
0,2,va_degree,bus,HV2 Bus 50,,,,,0.0133959584863147,0.0129984928859985,-3.3151393559955937,-3.379451204752023
0,2,va_degree,bus,HV2 Bus 51,,,,,0.0133959584863147,0.0129984928859985,-3.3151393559955937,-3.379451204752023
0,2,va_degree,bus,HV2 Bus 52,,,,,0.0133959584863147,0.0129984928859985,-3.3151393559955937,-3.379451204752023
0,2,va_degree,bus,HV2 Bus 53,,,,,-0.0038204592495351,-0.0040041143079125,-3.060714160007642,-3.126877867352627
0,2,va_degree,bus,HV2 Bus 54,,,,,-0.0038204592495351,-0.0040041143079125,-3.060714160007642,-3.126877867352627
0,2,va_degree,bus,HV2 Bus 55,,,,,-0.0038204592495351,-0.0040041143079125,-3.060714160007642,-3.126877867352627
0,2,va_degree,bus,HV2 Bus 56,,,,,-0.0038204592495351,-0.0040041143079125,-3.060714160007642,-3.126877867352627
0,2,va_degree,bus,HV2 Bus 57,,,,,-0.0038204592495351,-0.0040041143079125,-3.060714160007642,-3.126877867352627
0,2,va_degree,bus,HV2 Bus 58,,,,,-0.0038204592495351,-0.0040041143079125,-3.060714160007642,-3.126877867352627
0,2,va_degree,bus,HV2 Bus 59,,,,,-0.0030353938561933,-0.0032323588065048,-3.0754729732052315,-3.1416610141361296
0,2,va_degree,bus,HV2 Bus 6,,,,,-0.0142816807149014,-0.0145412929547482,-3.118731544296484,-3.1847992148912048
0,2,va_degree,bus,HV2 Bus 60,,,,,-0.0030353938561933,-0.0032323588065048,-3.0754729732052315,-3.1416610141361296
0,2,va_degree,bus,HV2 Bus 61,,,,,0.0216925777090753,0.0213831170545532,-3.298095275795073,-3.363008393686312
0,2,va_degree,bus,HV2 Bus 62,,,,,0.0216925777090753,0.0213831170545532,-3.298095275795073,-3.363008393686312
0,2,va_degree,bus,HV2 Bus 63,,,,,0.0216925777090753,0.0213831170545532,-3.298095275795073,-3.363008393686312
0,2,va_degree,bus,HV2 Bus 64,,,,,0.0216925777090753,0.0213831170545532,-3.298095275795073,-3.363008393686312
0,2,va_degree,bus,HV2 Bus 65,,,,,-0.00471842459503,-0.0048317597072814,-3.0204208488809887,-3.086257319096028
0,2,va_degree,bus,HV2 Bus 66,,,,,-0.00471842459503,-0.0048317597072814,-3.0204208488809887,-3.086257319096028
0,2,va_degree,bus,HV2 Bus 67,,,,,-0.00471842459503,-0.0048317597072814,-3.0204208488809887,-3.086257319096028
0,2,va_degree,bus,HV2 Bus 68,,,,,-0.00471842459503,-0.0048317597072814,-3.0204208488809887,-3.086257319096028
0,2,va_degree,bus,HV2 Bus 69,,,,,-0.00471842459503,-0.0048317597072814,-3.0204208488809887,-3.086257319096028
0,2,va_degree,bus,HV2 Bus 7,,,,,-0.0041285407556555,-0.0043178445404102,-3.0564184454564773,-3.122597180937271
0,2,va_degree,bus,HV2 Bus 70,,,,,-0.00471842459503,-0.0048317597072814,-3.0204208488809887,-3.086257319096028
0,2,va_degree,bus,HV2 Bus 71,,,,,-0.0610935763508019,-0.0617069776321772,-4.32807425977087,-4.390832084256528
0,2,va_degree,bus,HV2 Bus 72,,,,,-0.0610935763508019,-0.0617069776321772,-4.32807425977087,-4.390832084256528
0,2,va_degree,bus,HV2 Bus 73,,,,,-0.0610935763508019,-0.0617069776321772,-4.32807425977087,-4.390832084256528
0,2,va_degree,bus,HV2 Bus 74,,,,,-0.0610935763508019,-0.0617069776321772,-4.32807425977087,-4.390832084256528
0,2,va_degree,bus,HV2 Bus 75,,,,,0.0080380551188953,0.0072951210585016,-3.271731372666108,-3.3368125114448888
0,2,va_degree,bus,HV2 Bus 76,,,,,0.0080380551188953,0.0072951210585016,-3.271731372666108,-3.3368125114448888
0,2,va_degree,bus,HV2 Bus 77,,,,,0.0080380551188953,0.0072951210585016,-3.271731372666108,-3.3368125114448888
0,2,va_degree,bus,HV2 Bus 78,,,,,0.0147428950548203,0.0144914118470795,-3.171417056401808,-3.2364658192854865
0,2,va_degree,bus,HV2 Bus 79,,,,,0.0147428950548203,0.0144914118470795,-3.171417056401808,-3.2364658192854865
0,2,va_degree,bus,HV2 Bus 8,,,,,-0.0041285407556555,-0.0043178445404102,-3.0564184454564773,-3.122597180937271
0,2,va_degree,bus,HV2 Bus 80,,,,,0.0147428950548203,0.0144914118470795,-3.171417056401808,-3.2364658192854865
0,2,va_degree,bus,HV2 Bus 81,,,,,0.0147428950548203,0.0144914118470795,-3.171417056401808,-3.2364658192854865
0,2,va_degree,bus,HV2 Bus 82,,,,,0.0147428950548203,0.0144914118470795,-3.171417056401808,-3.2364658192854865
0,2,va_degree,bus,HV2 Bus 83,,,,,-0.0159604133093175,-0.016783021102129,-3.675020070882048,-3.743018654800403
0,2,va_degree,bus,HV2 Bus 84,,,,,-0.0159604133093175,-0.016783021102129,-3.675020070882048,-3.743018654800403
0,2,va_degree,bus,HV2 Bus 85,,,,,-0.0159604133093175,-0.016783021102129,-3.675020070882048,-3.743018654800403
0,2,va_degree,bus,HV2 Bus 86,,,,,0.0442430311704067,0.043291609783976,-3.869861427219943,-3.950904933392522
0,2,va_degree,bus,HV2 Bus 87,,,,,0.0442430311704067,0.043291609783976,-3.869861427219943,-3.950904933392522
0,2,va_degree,bus,HV2 Bus 88,,,,,0.0442430311704067,0.043291609783976,-3.869861427219943,-3.950904933392522
0,2,va_degree,bus,HV2 Bus 89,,,,,0.0442430311704067,0.043291609783976,-3.869861427219943,-3.950904933392522
0,2,va_degree,bus,HV2 Bus 9,,,,,-0.0041285407556555,-0.0043178445404102,-3.0564184454564773,-3.122597180937271
0,2,va_degree,bus,HV2 Bus 90,,,,,-0.0351666801489615,-0.0377223502509635,-4.4565824043112325,-4.526279701123588
0,2,va_degree,bus,HV2 Bus 91,,,,,-0.0351666801489615,-0.0377223502509635,-4.4565824043112325,-4.526279701123588
0,2,va_degree,bus,HV2 Bus 92,,,,,-0.0351666801489615,-0.0377223502509635,-4.4565824043112325,-4.526279701123588
0,2,va_degree,bus,HV2 Bus 93,,,,,-0.0347714465284717,-0.0353765195438279,-4.414315333005898,-4.476107568422926
0,2,va_degree,bus,HV2 Bus 94,,,,,-0.0347714465284717,-0.0353765195438279,-4.414315333005898,-4.476107568422926
0,2,va_degree,bus,HV2 Bus 95,,,,,-0.0347714465284717,-0.0353765195438279,-4.414315333005898,-4.476107568422926
0,2,va_degree,bus,HV2 Bus 96,,,,,0.0198758370993728,0.0195133512018701,-3.418042386787921,-3.4835848775760616
0,2,va_degree,bus,HV2 Bus 97,,,,,0.0198758370993728,0.0195133512018701,-3.418042386787921,-3.4835848775760616
0,2,va_degree,bus,HV2 Bus 98,,,,,0.017570707166564,0.0172707764357518,-3.0108288677270942,-3.0761657629623365
0,2,va_degree,bus,HV2 Bus 99,,,,,0.017570707166564,0.0172707764357518,-3.0108288677270942,-3.0761657629623365
0,2,vm_pu,bus,EHV Bus 1865,,,,,1.068,1.068,1.068,1.068
0,2,vm_pu,bus,EHV Bus 1866,,,,,1.068,1.068,1.068,1.068
0,2,vm_pu,bus,EHV Bus 3092,,,,,1.068,1.068,1.068,1.068
0,2,vm_pu,bus,EHV Bus 3093,,,,,1.068,1.068,1.068,1.068
0,2,vm_pu,bus,EHV Bus 3094,,,,,1.068,1.068,1.068,1.068
0,2,vm_pu,bus,HV2 Bus 1,,,,,1.070310412048484,1.0703234749750674,1.060374787827147,1.0602854900151073
0,2,vm_pu,bus,HV2 Bus 10,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 100,,,,,1.069520985102301,1.069542011769134,1.055234076485458,1.055151065267289
0,2,vm_pu,bus,HV2 Bus 101,,,,,1.069520985102301,1.069542011769134,1.055234076485458,1.055151065267289
0,2,vm_pu,bus,HV2 Bus 102,,,,,1.0706642066758802,1.070677591103361,1.0606628715880957,1.0605783619361364
0,2,vm_pu,bus,HV2 Bus 103,,,,,1.0706642066758802,1.070677591103361,1.0606628715880957,1.0605783619361364
0,2,vm_pu,bus,HV2 Bus 104,,,,,1.0706642066758802,1.070677591103361,1.0606628715880957,1.0605783619361364
0,2,vm_pu,bus,HV2 Bus 105,,,,,1.069602139034331,1.069620195752617,1.0560173456686577,1.0559300111332883
0,2,vm_pu,bus,HV2 Bus 106,,,,,1.069602139034331,1.069620195752617,1.0560173456686577,1.0559300111332883
0,2,vm_pu,bus,HV2 Bus 107,,,,,1.069602139034331,1.069620195752617,1.0560173456686577,1.0559300111332883
0,2,vm_pu,bus,HV2 Bus 108,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 109,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 11,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 110,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 111,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 112,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 113,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 114,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 115,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 116,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 117,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 118,,,,,1.069968923178798,1.0699891003527382,1.0567111854451712,1.0566224908295934
0,2,vm_pu,bus,HV2 Bus 119,,,,,1.0694802053005883,1.0695054731232854,1.0539414414335482,1.0538564786315112
0,2,vm_pu,bus,HV2 Bus 12,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 120,,,,,1.0694802053005883,1.0695054731232854,1.0539414414335482,1.0538564786315112
0,2,vm_pu,bus,HV2 Bus 121,,,,,1.0694802053005883,1.0695054731232854,1.0539414414335482,1.0538564786315112
0,2,vm_pu,bus,HV2 Bus 122,,,,,1.070534852557753,1.0705499035266255,1.060517870824149,1.0604293971714338
0,2,vm_pu,bus,HV2 Bus 123,,,,,1.070534852557753,1.0705499035266255,1.060517870824149,1.0604293971714338
0,2,vm_pu,bus,HV2 Bus 124,,,,,1.070534852557753,1.0705499035266255,1.060517870824149,1.0604293971714338
0,2,vm_pu,bus,HV2 Bus 125,,,,,1.0704794811871794,1.0704928733812094,1.060642135469995,1.0605530818196522
0,2,vm_pu,bus,HV2 Bus 126,,,,,1.0704794811871794,1.0704928733812094,1.060642135469995,1.0605530818196522
0,2,vm_pu,bus,HV2 Bus 127,,,,,1.0704794811871794,1.0704928733812094,1.060642135469995,1.0605530818196522
0,2,vm_pu,bus,HV2 Bus 128,,,,,1.0704794811871794,1.0704928733812094,1.060642135469995,1.0605530818196522
0,2,vm_pu,bus,HV2 Bus 129,,,,,1.0704794811871794,1.0704928733812094,1.060642135469995,1.0605530818196522
0,2,vm_pu,bus,HV2 Bus 13,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 130,,,,,1.0707533498107953,1.0707653470183516,1.0618366899093394,1.0617483869716478
0,2,vm_pu,bus,HV2 Bus 131,,,,,1.0707533498107953,1.0707653470183516,1.0618366899093394,1.0617483869716478
0,2,vm_pu,bus,HV2 Bus 132,,,,,1.0707533498107953,1.0707653470183516,1.0618366899093394,1.0617483869716478
0,2,vm_pu,bus,HV2 Bus 133,,,,,1.069440402752202,1.0694651886088011,1.05342230145614,1.0533387078278835
0,2,vm_pu,bus,HV2 Bus 134,,,,,1.069440402752202,1.0694651886088011,1.05342230145614,1.0533387078278835
0,2,vm_pu,bus,HV2 Bus 135,,,,,1.069440402752202,1.0694651886088011,1.05342230145614,1.0533387078278835
0,2,vm_pu,bus,HV2 Bus 136,,,,,1.069440402752202,1.0694651886088011,1.05342230145614,1.0533387078278835
0,2,vm_pu,bus,HV2 Bus 137,,,,,1.0700967885180157,1.070111275051574,1.0577601319431074,1.0576678489821465
0,2,vm_pu,bus,HV2 Bus 138,,,,,1.0700967885180157,1.070111275051574,1.0577601319431074,1.0576678489821465
0,2,vm_pu,bus,HV2 Bus 139,,,,,1.0700967885180157,1.070111275051574,1.0577601319431074,1.0576678489821465
0,2,vm_pu,bus,HV2 Bus 14,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 140,,,,,1.0700967885180157,1.070111275051574,1.0577601319431074,1.0576678489821465
0,2,vm_pu,bus,HV2 Bus 141,,,,,1.0700287371994115,1.0700435267506403,1.057921465012614,1.057829639206176
0,2,vm_pu,bus,HV2 Bus 142,,,,,1.0700287371994115,1.0700435267506403,1.057921465012614,1.057829639206176
0,2,vm_pu,bus,HV2 Bus 143,,,,,1.0700287371994115,1.0700435267506403,1.057921465012614,1.057829639206176
0,2,vm_pu,bus,HV2 Bus 144,,,,,1.0700287371994115,1.0700435267506403,1.057921465012614,1.057829639206176
0,2,vm_pu,bus,HV2 Bus 145,,,,,1.0700287371994115,1.0700435267506403,1.057921465012614,1.057829639206176
0,2,vm_pu,bus,HV2 Bus 146,,,,,1.0700287371994115,1.0700435267506403,1.057921465012614,1.057829639206176
0,2,vm_pu,bus,HV2 Bus 147,,,,,1.0700287371994115,1.0700435267506403,1.057921465012614,1.057829639206176
0,2,vm_pu,bus,HV2 Bus 148,,,,,1.0700287371994115,1.0700435267506403,1.057921465012614,1.057829639206176
0,2,vm_pu,bus,HV2 Bus 149,,,,,1.0704844768051132,1.07049795872855,1.060639750182172,1.0605507165413055
0,2,vm_pu,bus,HV2 Bus 15,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 150,,,,,1.0704844768051132,1.07049795872855,1.060639750182172,1.0605507165413055
0,2,vm_pu,bus,HV2 Bus 151,,,,,1.0704844768051132,1.07049795872855,1.060639750182172,1.0605507165413055
0,2,vm_pu,bus,HV2 Bus 152,,,,,1.0698607819122865,1.069881951498899,1.055900007344924,1.0558120587032238
0,2,vm_pu,bus,HV2 Bus 153,,,,,1.0698607819122865,1.069881951498899,1.055900007344924,1.0558120587032238
0,2,vm_pu,bus,HV2 Bus 154,,,,,1.0698607819122865,1.069881951498899,1.055900007344924,1.0558120587032238
0,2,vm_pu,bus,HV2 Bus 155,,,,,1.070070889493265,1.070086620740472,1.0591880118192605,1.0590976697319283
0,2,vm_pu,bus,HV2 Bus 156,,,,,1.070070889493265,1.070086620740472,1.0591880118192605,1.0590976697319283
0,2,vm_pu,bus,HV2 Bus 157,,,,,1.070070889493265,1.070086620740472,1.0591880118192605,1.0590976697319283
0,2,vm_pu,bus,HV2 Bus 158,,,,,1.070070889493265,1.070086620740472,1.0591880118192605,1.0590976697319283
0,2,vm_pu,bus,HV2 Bus 159,,,,,1.070070889493265,1.070086620740472,1.0591880118192605,1.0590976697319283
0,2,vm_pu,bus,HV2 Bus 16,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 160,,,,,1.070070889493265,1.070086620740472,1.0591880118192605,1.0590976697319283
0,2,vm_pu,bus,HV2 Bus 161,,,,,1.0699971582008965,1.070011620357942,1.0579232091445392,1.057830711233935
0,2,vm_pu,bus,HV2 Bus 162,,,,,1.0699971582008965,1.070011620357942,1.0579232091445392,1.057830711233935
0,2,vm_pu,bus,HV2 Bus 163,,,,,1.070179579101299,1.0701918366036152,1.0598195086428166,1.059728222559988
0,2,vm_pu,bus,HV2 Bus 164,,,,,1.070179579101299,1.0701918366036152,1.0598195086428166,1.059728222559988
0,2,vm_pu,bus,HV2 Bus 165,,,,,1.0705298488222577,1.0705407046682174,1.0583554975839091,1.0582689100539684
0,2,vm_pu,bus,HV2 Bus 166,,,,,1.0705298488222577,1.0705407046682174,1.0583554975839091,1.0582689100539684
0,2,vm_pu,bus,HV2 Bus 167,,,,,1.0705298488222577,1.0705407046682174,1.0583554975839091,1.0582689100539684
0,2,vm_pu,bus,HV2 Bus 168,,,,,1.070435291399825,1.0704487931165083,1.060571084634092,1.0604820017866563
0,2,vm_pu,bus,HV2 Bus 169,,,,,1.070435291399825,1.0704487931165083,1.060571084634092,1.0604820017866563
0,2,vm_pu,bus,HV2 Bus 17,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 170,,,,,1.070435291399825,1.0704487931165083,1.060571084634092,1.0604820017866563
0,2,vm_pu,bus,HV2 Bus 171,,,,,1.070435291399825,1.0704487931165083,1.060571084634092,1.0604820017866563
0,2,vm_pu,bus,HV2 Bus 172,,,,,1.0695289328443824,1.0695529091575595,1.0547216017436298,1.054634381074853
0,2,vm_pu,bus,HV2 Bus 173,,,,,1.0695289328443824,1.0695529091575595,1.0547216017436298,1.054634381074853
0,2,vm_pu,bus,HV2 Bus 174,,,,,1.0695289328443824,1.0695529091575595,1.0547216017436298,1.054634381074853
0,2,vm_pu,bus,HV2 Bus 175,,,,,1.0697739623330766,1.069796710168992,1.0559509195158885,1.055863384353085
0,2,vm_pu,bus,HV2 Bus 176,,,,,1.0697739623330766,1.069796710168992,1.0559509195158885,1.055863384353085
0,2,vm_pu,bus,HV2 Bus 177,,,,,1.0697739623330766,1.069796710168992,1.0559509195158885,1.055863384353085
0,2,vm_pu,bus,HV2 Bus 178,,,,,1.0697739623330766,1.069796710168992,1.0559509195158885,1.055863384353085
0,2,vm_pu,bus,HV2 Bus 179,,,,,1.0697739623330766,1.069796710168992,1.0559509195158885,1.055863384353085
0,2,vm_pu,bus,HV2 Bus 18,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 180,,,,,1.0697739623330766,1.069796710168992,1.0559509195158885,1.055863384353085
0,2,vm_pu,bus,HV2 Bus 181,,,,,1.0697739623330766,1.069796710168992,1.0559509195158885,1.055863384353085
0,2,vm_pu,bus,HV2 Bus 182,,,,,1.0692837079459745,1.0693055656868895,1.0497400400749597,1.0496562878884843
0,2,vm_pu,bus,HV2 Bus 183,,,,,1.0692837079459745,1.0693055656868895,1.0497400400749597,1.0496562878884843
0,2,vm_pu,bus,HV2 Bus 184,,,,,1.0692837079459745,1.0693055656868895,1.0497400400749597,1.0496562878884843
0,2,vm_pu,bus,HV2 Bus 185,,,,,1.0692837079459745,1.0693055656868895,1.0497400400749597,1.0496562878884843
0,2,vm_pu,bus,HV2 Bus 186,,,,,1.0692837079459745,1.0693055656868895,1.0497400400749597,1.0496562878884843
0,2,vm_pu,bus,HV2 Bus 187,,,,,1.0701911630341614,1.0702122647816936,1.055597165694792,1.0555110812442927
0,2,vm_pu,bus,HV2 Bus 188,,,,,1.0701911630341614,1.0702122647816936,1.055597165694792,1.0555110812442927
0,2,vm_pu,bus,HV2 Bus 189,,,,,1.0701911630341614,1.0702122647816936,1.055597165694792,1.0555110812442927
0,2,vm_pu,bus,HV2 Bus 19,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 190,,,,,1.0701911630341614,1.0702122647816936,1.055597165694792,1.0555110812442927
0,2,vm_pu,bus,HV2 Bus 191,,,,,1.0701911630341614,1.0702122647816936,1.055597165694792,1.0555110812442927
0,2,vm_pu,bus,HV2 Bus 192,,,,,1.0704319051675717,1.0704548167748744,1.0322129613311262,1.0321245669279735
0,2,vm_pu,bus,HV2 Bus 193,,,,,1.0704319051675717,1.0704548167748744,1.0322129613311262,1.0321245669279735
0,2,vm_pu,bus,HV2 Bus 194,,,,,1.0704319051675717,1.0704548167748744,1.0322129613311262,1.0321245669279735
0,2,vm_pu,bus,HV2 Bus 195,,,,,1.067985647350034,1.0679998878770562,1.0374700451659669,1.0373518976828775
0,2,vm_pu,bus,HV2 Bus 196,,,,,1.067985647350034,1.0679998878770562,1.0374700451659669,1.0373518976828775
0,2,vm_pu,bus,HV2 Bus 197,,,,,1.067985647350034,1.0679998878770562,1.0374700451659669,1.0373518976828775
0,2,vm_pu,bus,HV2 Bus 198,,,,,1.067985647350034,1.0679998878770562,1.0374700451659669,1.0373518976828775
0,2,vm_pu,bus,HV2 Bus 199,,,,,1.0691789299376433,1.0692006398139031,1.052562511350483,1.0524823471932394
0,2,vm_pu,bus,HV2 Bus 2,,,,,1.070310412048484,1.0703234749750674,1.060374787827147,1.0602854900151073
0,2,vm_pu,bus,HV2 Bus 20,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 200,,,,,1.0691789299376433,1.0692006398139031,1.052562511350483,1.0524823471932394
0,2,vm_pu,bus,HV2 Bus 201,,,,,1.0691789299376433,1.0692006398139031,1.052562511350483,1.0524823471932394
0,2,vm_pu,bus,HV2 Bus 202,,,,,1.0691789299376433,1.0692006398139031,1.052562511350483,1.0524823471932394
0,2,vm_pu,bus,HV2 Bus 203,,,,,1.0691789299376433,1.0692006398139031,1.052562511350483,1.0524823471932394
0,2,vm_pu,bus,HV2 Bus 204,,,,,1.0696021537203009,1.069620245756531,1.0558931944002024,1.0558056248206578
0,2,vm_pu,bus,HV2 Bus 205,,,,,1.0696021537203009,1.069620245756531,1.0558931944002024,1.0558056248206578
0,2,vm_pu,bus,HV2 Bus 206,,,,,1.0695181209057996,1.0695432647698908,1.0543127814848192,1.0542279641884496
0,2,vm_pu,bus,HV2 Bus 207,,,,,1.0695181209057996,1.0695432647698908,1.0543127814848192,1.0542279641884496
0,2,vm_pu,bus,HV2 Bus 208,,,,,1.0695181209057996,1.0695432647698908,1.0543127814848192,1.0542279641884496
0,2,vm_pu,bus,HV2 Bus 209,,,,,1.0695181209057996,1.0695432647698908,1.0543127814848192,1.0542279641884496
0,2,vm_pu,bus,HV2 Bus 21,,,,,1.0701125608344244,1.070127555676612,1.0610265182341985,1.0609349195574946
0,2,vm_pu,bus,HV2 Bus 210,,,,,1.0695181209057996,1.0695432647698908,1.0543127814848192,1.0542279641884496
0,2,vm_pu,bus,HV2 Bus 211,,,,,1.0695181209057996,1.0695432647698908,1.0543127814848192,1.0542279641884496
0,2,vm_pu,bus,HV2 Bus 212,,,,,1.069176065058264,1.0691983295576155,1.052138370887392,1.0520580253236893
0,2,vm_pu,bus,HV2 Bus 213,,,,,1.069176065058264,1.0691983295576155,1.052138370887392,1.0520580253236893
0,2,vm_pu,bus,HV2 Bus 214,,,,,1.069176065058264,1.0691983295576155,1.052138370887392,1.0520580253236893
0,2,vm_pu,bus,HV2 Bus 215,,,,,1.069176065058264,1.0691983295576155,1.052138370887392,1.0520580253236893
0,2,vm_pu,bus,HV2 Bus 216,,,,,1.0707508731576536,1.070762888527842,1.0618388040595346,1.0617504875659978
0,2,vm_pu,bus,HV2 Bus 217,,,,,1.0707508731576536,1.070762888527842,1.0618388040595346,1.0617504875659978
0,2,vm_pu,bus,HV2 Bus 218,,,,,1.0707508731576536,1.070762888527842,1.0618388040595346,1.0617504875659978
